,date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max
147,2015-05-28,65.89213612565446,1.9272388418202463e-05,15.7,30.4,58,89,63,0,89
148,2015-05-29,97.77030366492147,1.671218010306577e-05,25.3,33.9,79,97,97,0,97
149,2015-05-30,83.00024607329844,1.787789108219058e-05,23.5,28.9,75,86,82,0,86
150,2015-05-31,58.6286387434555,1.6622517250414885e-05,46.843,62.408,129,155,55,0,155
151,2015-06-01,77.1075445026178,1.9054498209450607e-05,20.4,28.0,68,84,76,0,84
152,2015-06-02,65.12788481675393,1.9145285614464144e-05,23.6,33.6,75,96,63,0,96
153,2015-06-03,76.35055497382199,1.6745951611494455e-05,18.5,30.9,64,90,74,0,90
154,2015-06-04,96.43055497382198,2.1309662415931524e-05,33.8,45.8,96,126,96,0,126
155,2015-06-05,109.92118848167539,1.7235116604070224e-05,36.7,46.9,104,129,103,0,129
156,2015-06-06,92.22154973821989,1.8410197397152587e-05,15.8,58.745,59,153,91,0,153
157,2015-06-07,50.97388481675392,2.0274683378461e-05,25.7,28.918,79,86,47,0,86
158,2015-06-08,58.88797905759162,1.682809634029173e-05,24.6,25.8,77,80,55,0,80
159,2015-06-09,36.169780104712046,1.7126170407895885e-05,11.0,17.3,46,62,34,0,62
160,2015-06-10,59.21265445026178,2.165828674993449e-05,17.3,30.1,62,89,56,0,89
161,2015-06-11,106.33300000000001,2.7389125687833e-05,30.0,30.6,89,90,102,0,102
162,2015-06-12,117.0064502617801,2.932061315398725e-05,79.4,90.4,163,169,104,0,169
163,2015-06-13,88.32971204188483,1.9217916411913703e-05,65.0,66.4,156,157,87,0,157
164,2015-06-14,51.7142670157068,1.6129432701545985e-05,22.9,31.5,74,92,48,0,92
165,2015-06-15,75.43610994764397,1.742391693597694e-05,16.2,25.2,59,78,73,0,78
166,2015-06-16,108.10130890052356,2.224659140536291e-05,24.2,32.9,76,95,102,0,102
167,2015-06-17,80.36430366492148,1.1809649314350598e-05,23.8,30.5,76,90,79,0,90
168,2015-06-18,47.813,1.920124683378461e-05,15.4,45.52,58,126,44,0,126
169,2015-06-19,47.65679581151832,1.789968119486418e-05,14.8,24.5,57,77,44,0,77
170,2015-06-20,79.71445026178012,1.1896805397851341e-05,29.2,31.2,87,91,78,0,91
171,2015-06-21,52.11962827225131,1.5688095030133637e-05,25.1,30.8,78,90,49,0,90
172,2015-06-22,72.08898429319373,1.3653436981395755e-05,22.4,31.1,72,91,70,0,91
173,2015-06-23,62.758539267015706,1.7627318979823565e-05,19.2,23.5,66,75,60,0,75
174,2015-06-24,115.89624607329843,2.0416313651847322e-05,25.7,33.7,79,96,104,0,104
175,2015-06-25,128.34552356020941,2.1505764695606602e-05,29.2,66.5,87,157,106,0,157
176,2015-06-26,123.72648167539268,2.6238664948903833e-05,26.5,32.4,81,93,105,0,105
177,2015-06-27,91.85732460732984,1.8368145689579877e-05,22.1,25.2,72,78,90,0,90
178,2015-06-28,68.8144554973822,1.4391647742160886e-05,21.9,26.4,71,81,66,0,81
179,2015-06-29,91.57295287958115,2.0917460040178183e-05,24.5,37.923,77,107,90,0,107
180,2015-06-30,113.26255497382199,3.196089833173203e-05,27.5,45.5,83,126,103,0,126
181,2015-07-01,152.05075916230368,3.6071724604768976e-05,36.1,42.769,102,119,111,0,119
182,2015-07-02,114.20228272251309,2.4708749672460477e-05,31.2,40.4,91,113,103,0,113
183,2015-07-03,93.561554973822,2.0762758756223252e-05,25.2,31.7,78,92,93,0,93
184,2015-07-04,97.88695811518325,1.98382500655079e-05,43.2,51.7,120,141,97,0,141
185,2015-07-05,72.61066492146598,1.811757140361604e-05,29.0,28.2,87,85,70,0,87
186,2015-07-06,98.57085340314137,1.5841706699275047e-05,23.0,26.4,74,81,98,0,98
187,2015-07-07,103.40967539267017,1.6602035112236877e-05,18.6,28.0,65,84,101,0,101
188,2015-07-08,74.46559162303664,1.8477089702157394e-05,36.4,18.579,103,64,72,0,103
189,2015-07-09,97.20381151832461,2.105048257489737e-05,24.2,24.8,76,78,97,0,97
190,2015-07-10,101.18602094240838,2.4534437505458995e-05,23.1,35.7,74,101,101,0,101
191,2015-07-11,80.31999476439792,1.917030745043235e-05,24.2,34.5,76,98,79,0,98
192,2015-07-12,69.49384293193717,1.2779260197397153e-05,25.5,25.9,79,80,67,0,80
193,2015-07-13,89.27319895287958,1.0349786007511573e-05,28.0,31.3,84,91,88,0,91
194,2015-07-14,84.84491099476439,9.441291815879117e-06,22.1,23.636734693877553,72,75,83,0,83
195,2015-07-15,71.39958115183246,1.18762140798323e-05,22.2,27.310204081632655,72,83,69,0,83
196,2015-07-16,85.23041361256544,2.1734548868896848e-05,28.8,41.0,86,115,84,0,115
197,2015-07-17,97.01757068062828,1.773626299240108e-05,25.4,43.5,79,121,97,0,121
198,2015-07-18,86.49681675392671,2.0220211372172243e-05,23.9,50.2,76,137,85,0,137
199,2015-07-19,68.01841361256544,1.9910153725216175e-05,14.0,31.4,55,91,66,0,91
200,2015-07-20,68.33883246073299,1.298625644161062e-05,22.9,28.5,74,85,66,0,85
201,2015-07-21,108.72887958115183,1.7136302297143857e-05,21.5,32.5,71,94,102,0,102
202,2015-07-22,102.88348691099478,1.5790394357585815e-05,24.1,42.3,76,117,101,0,117
203,2015-07-23,116.94011518324608,1.7444399074154945e-05,20.3,27.6,68,84,104,0,104
204,2015-07-24,64.5829214659686,1.5122560922351299e-05,15.8,25.2,59,78,62,0,78
205,2015-07-25,61.061319371727755,1.5797041226307976e-05,14.963636363636363,21.2,57,70,58,0,70
206,2015-07-26,75.76704188481675,1.4827428159664599e-05,14.987878787878788,26.1,57,80,73,0,80
207,2015-07-27,78.00396858638744,1.3520086907153463e-05,18.7,26.1,65,80,77,0,80
208,2015-07-28,75.27965445026179,1.6047613328674995e-05,18.8,24.8,65,78,73,0,78
209,2015-07-29,59.80417801047121,1.531768276705389e-05,15.6,24.9,58,78,56,0,78
210,2015-07-30,43.043518324607334,1.773626299240108e-05,14.7,27.7,56,84,41,0,84
211,2015-07-31,102.0509005235602,2.196333304218709e-05,23.3,35.7,75,101,101,0,101
212,2015-08-01,77.79068586387434,1.7082592366145515e-05,21.3,24.6,70,77,76,0,77
213,2015-08-02,93.05013612565446,2.622308716918508e-05,19.4,27.2,66,83,93,0,93
214,2015-08-03,75.87693717277487,1.9381334614376798e-05,23.0,30.4,74,89,73,0,89
215,2015-08-04,82.03748691099476,1.784520918857542e-05,19.7,44.0,67,122,81,0,122
216,2015-08-05,98.17834031413614,1.691917416368242e-05,28.9,34.2,86,97,98,0,98
217,2015-08-06,112.44924083769634,1.5197842606341165e-05,22.1,28.4,72,85,103,0,103
218,2015-08-07,71.79735078534031,1.680750502227269e-05,16.7,32.4,60,93,69,0,93
219,2015-08-08,76.9876387434555,2.4970217922962705e-05,21.8,29.1,71,87,74,0,87
220,2015-08-09,103.64998952879583,2.1505764695606602e-05,19.1,27.9,66,84,101,0,101
221,2015-08-10,77.96566492146597,1.0136398375403967e-05,25.3,24.7,79,77,76,0,79
222,2015-08-11,83.07935078534031,1.0317101930299589e-05,23.7,41.2,75,115,82,0,115
223,2015-08-12,73.17740837696334,1.561183291117128e-05,16.1,45.8,59,126,71,0,126
224,2015-08-13,36.403083769633504,1.2114695606603196e-05,29.1,39.9,87,112,34,0,112
225,2015-08-14,91.53164921465968,1.7054048388505543e-05,55.8,93.6,151,171,90,0,171
226,2015-08-15,52.09259685863874,1.5112319853262297e-05,22.9,51.9,74,141,49,0,141
227,2015-08-16,71.06664921465969,1.4485669054065858e-05,26.7,28.2,81,85,69,0,85
228,2015-08-17,39.971916230366496,1.676632456983143e-05,22.2,49.7,72,136,37,0,136
229,2015-08-18,90.56638743455497,1.3552770984365448e-05,28.2,54.2,85,147,89,0,147
230,2015-08-19,82.06802617801048,1.6006214516551663e-05,26.0,30.0,80,89,81,0,89
231,2015-08-20,77.92561256544502,1.1228971962616821e-05,26.7,32.5,81,94,76,0,94
232,2015-08-21,110.10742931937173,1.5786145078172763e-05,24.9,31.4,78,91,103,0,103
233,2015-08-22,75.46865445026178,2.218046117564853e-05,30.1,29.4,89,87,73,0,89
234,2015-08-23,67.00333507853404,2.035181675255481e-05,29.3,33.5,87,96,65,0,96
235,2015-08-24,38.69132460732985,1.0951598392872739e-05,12.8,19.7,52,67,36,0,67
236,2015-08-25,75.04084293193718,1.1537177919468947e-05,23.4,46.8,75,129,73,0,129
237,2015-08-26,73.57392670157068,1.4197943051794915e-05,27.8,26.9,84,82,71,0,84
238,2015-08-27,87.28535078534033,1.3304157568346581e-05,23.1,33.3,74,95,86,0,95
239,2015-08-28,98.79514659685864,1.5410393920866453e-05,22.1,27.0,72,82,98,0,98
240,2015-08-29,78.74693717277488,1.566706917634728e-05,33.8,30.3,96,89,77,0,96
241,2015-08-30,34.164659685863874,1.4903690278626952e-05,43.3,49.9,120,136,32,0,136
242,2015-08-31,32.31098429319372,1.2517791946894924e-05,18.0,20.9,63,69,30,0,69
243,2015-09-01,74.50189005235602,1.3150109179841033e-05,21.2,27.8,70,84,72,0,84
244,2015-09-02,59.36760732984293,1.378155515765569e-05,25.7,27.8,79,84,56,0,84
245,2015-09-03,56.19070157068063,1.3062518560572976e-05,17.5,21.6,62,71,53,0,71
246,2015-09-04,42.217685863874344,1.1983961481352082e-05,12.3,20.8,51,69,40,0,69
247,2015-09-05,44.80557068062827,1.2276805834570703e-05,16.1,23.1,59,74,42,0,74
248,2015-09-06,48.36071727748691,1.601493143505983e-05,20.3,27.6,68,84,45,0,84
249,2015-09-07,42.1278167539267,1.2343479779893439e-05,14.9,21.9,57,71,40,0,71
250,2015-09-08,54.08470157068063,1.2492625993536553e-05,11.4,15.1,48,57,51,0,57
251,2015-09-09,70.95425130890052,1.794325923661455e-05,23.2,25.7,74,79,68,0,79
252,2015-09-10,131.52417801047122,1.6530131452528607e-05,25.7,39.4,79,110,107,0,110
253,2015-09-11,94.4089109947644,2.111356231985326e-05,35.6,44.5,101,123,94,0,123
254,2015-09-12,78.52590052356021,1.8128465368154422e-05,24.6,31.1,77,91,77,0,91
255,2015-09-13,57.12417277486911,1.3661717180539785e-05,16.7,25.1,60,78,54,0,78
256,2015-09-14,86.74990052356021,1.4805640230587824e-05,24.1,24.1,76,76,85,0,85
257,2015-09-15,89.74331413612566,1.5753463184557603e-05,25.2,27.1,78,83,88,0,88
258,2015-09-16,60.521863874345556,1.4054244912219407e-05,14.0,21.7,55,71,57,0,71
259,2015-09-17,118.3584659685864,1.601493143505983e-05,27.4,31.1,83,91,104,0,104
260,2015-09-18,82.69059162303665,1.2180063761027164e-05,25.3,26.9,79,82,81,0,82
261,2015-09-19,80.58058638743455,1.6509542318106384e-05,40.8,43.9,114,121,79,0,121
262,2015-09-20,90.68504188481675,1.8509773779369377e-05,34.5,40.5,98,113,89,0,113
263,2015-09-21,95.67706806282723,1.5176052493667568e-05,34.2,32.3,97,93,95,0,97
264,2015-09-22,59.881528795811526,1.0905404402131192e-05,19.1,20.6,66,69,56,0,69
265,2015-09-23,99.9589162303665,1.1907699362389728e-05,26.9,37.3,82,105,99,0,105
266,2015-09-24,91.5133769633508,1.215827364835357e-05,30.6,32.5,90,94,90,0,94
267,2015-09-25,66.52646073298429,1.358545506157743e-05,27.1,45.2,83,125,64,0,125
268,2015-09-26,57.16597905759163,1.537215477334265e-05,27.1,29.9,83,88,54,0,88
269,2015-09-27,55.77565968586388,1.5960457245174252e-05,13.2,18.1,53,64,52,0,64
270,2015-09-28,72.62693717277487,1.566630710105686e-05,22.2,30.1,72,89,70,0,89
271,2015-09-29,62.91098429319372,1.526320857716831e-05,17.5,30.6,62,90,60,0,90
272,2015-09-30,73.4552722513089,1.67884400384313e-05,16.6,34.8,60,99,71,0,99
273,2015-10-01,46.98516753926702,1.7049908288933532e-05,18.2,33.0,64,95,43,0,95
274,2015-10-02,72.75235078534031,1.3236830727574461e-05,47.3,47.2,130,130,70,0,130
275,2015-10-03,79.85413612565445,1.3269514804786444e-05,65.3,90.8,156,169,78,0,169
276,2015-10-04,74.03552879581152,2.0307367455672983e-05,46.3,58.4,127,152,72,0,152
277,2015-10-05,70.03004188481677,1.3280408769324831e-05,35.4,42.2,100,117,68,0,117
278,2015-10-06,84.83614659685864,1.3476508865403092e-05,25.4,38.7,79,109,83,0,109
279,2015-10-07,69.83253403141362,8.018359682068302e-06,31.4,40.5,91,113,67,0,113
280,2015-10-08,88.49368062827226,1.1428340903135644e-05,31.5,53.0,92,144,87,0,144
281,2015-10-09,82.84829842931937,1.200575159402568e-05,40.3,110.9,113,180,81,0,180
282,2015-10-10,53.782303664921464,1.1864121320639356e-05,19.6,27.9,67,84,50,0,84
283,2015-10-11,31.511691099476444,1.39340793955804e-05,43.8,47.7,121,131,29,0,131
284,2015-10-12,45.187816753926704,1.3062518560572976e-05,30.3,41.0,89,115,42,0,115
285,2015-10-13,41.0997277486911,1.3193252685824088e-05,16.6,39.6,60,111,39,0,111
286,2015-10-14,41.61490052356021,1.343293082365272e-05,11.2,68.9,46,158,39,0,158
287,2015-10-15,48.46660732984293,1.0883616473054415e-05,17.5,24.0,62,76,45,0,76
288,2015-10-16,39.87687434554974,1.3051624596034589e-05,32.1,45.1,93,125,37,0,125
289,2015-10-17,36.25639267015707,1.3552770984365448e-05,17.7,30.8,63,90,34,0,90
290,2015-10-18,35.831089005235604,1.2082011529391212e-05,16.8,21.9,61,71,33,0,71
291,2015-10-19,49.19730890052356,1.095987859201677e-05,14.5,23.7,56,75,46,0,75
292,2015-10-20,75.6070837696335,1.1907699362389728e-05,41.8,67.8,116,157,73,0,157
293,2015-10-21,102.1938376963351,8.956844640205632e-06,37.5,52.9,106,144,101,0,144
294,2015-10-22,94.69228272251308,1.540483885055463e-05,27.3,51.0,83,139,94,0,139
295,2015-10-23,102.298722513089,1.1014350598305528e-05,34.3,53.3,97,145,101,0,145
296,2015-10-24,73.29255497382199,1.5067108481090052e-05,26.3,36.2,81,103,71,0,103
297,2015-10-25,73.84227748691099,1.0371573936588348e-05,25.2,35.7,78,101,71,0,101
298,2015-10-26,77.73336125654451,1.0741988383264914e-05,32.2,40.5,93,113,76,0,113
299,2015-10-27,78.33690052356022,8.96618263603808e-06,41.8,52.5,116,143,77,0,143
300,2015-10-28,98.52654450261781,1.0807354354092061e-05,30.9,51.2,90,140,98,0,140
301,2015-10-29,119.58081675392671,1.1526393134771596e-05,24.0,45.2,76,125,104,0,125
302,2015-10-30,78.10134554973823,1.0153683727836491e-05,26.6,49.5,81,135,77,0,135
303,2015-10-31,59.42217801047121,7.301460178639015e-06,76.2,83.0,162,165,56,0,165
304,2015-11-01,77.23971727748692,7.301395333313817e-06,85.0,99.4,166,174,76,0,174
305,2015-11-02,64.10404712041885,7.3013304879886205e-06,62.1,78.1,154,163,62,0,163
306,2015-11-03,76.77485863874347,7.301265642663423e-06,39.5,57.1,111,152,74,0,152
307,2015-11-04,109.47685863874345,9.42375098261857e-06,37.7,51.8,106,141,103,0,141
308,2015-11-05,86.82074345549738,1.1471918944886015e-05,30.2,44.4,89,123,85,0,123
309,2015-11-06,77.6154607329843,1.2975362477072233e-05,31.6,36.5,92,103,76,0,103
310,2015-11-07,62.21507853403141,1.3280408769324831e-05,53.8,49.7,146,136,60,0,146
311,2015-11-08,68.88237696335078,1.1831439427024193e-05,30.3,41.2,89,115,66,0,115
312,2015-11-09,82.19093717277487,1.5005371648178879e-05,24.9,41.6,78,116,81,0,116
313,2015-11-10,90.77290575916231,1.3999445366407544e-05,26.6,44.9,81,124,89,0,124
314,2015-11-11,109.97375916230366,1.6091191370425365e-05,24.2,40.1,76,112,103,0,112
315,2015-11-12,97.4190942408377,1.4511487902873616e-05,26.3,40.4,81,113,97,0,113
316,2015-11-13,101.37651832460735,1.628366232858765e-05,22.4,43.8,72,121,101,0,121
317,2015-11-14,82.48407329842932,1.432628177133374e-05,21.0,43.6,70,121,81,0,121
318,2015-11-15,62.1377277486911,1.5797041226307976e-05,16.9,28.7,61,86,60,0,86
319,2015-11-16,102.37983246073298,1.6309081579177223e-05,24.5,39.4,77,110,101,0,110
320,2015-11-17,81.76838743455497,1.591687920342388e-05,21.1,49.2,70,135,80,0,135
321,2015-11-18,87.42728272251308,1.6269134858939645e-05,24.9,44.3,78,122,86,0,122
322,2015-11-19,98.60189005235603,1.538304873788104e-05,28.5,50.1,85,137,98,0,137
323,2015-11-20,86.25975916230367,1.2506897982356537e-05,18.0,33.8,63,96,85,0,96
324,2015-11-21,69.62951832460733,1.4322650449820945e-05,9.9,24.1,41,76,67,0,76
325,2015-11-22,55.386403141361264,9.696115381256006e-06,20.9,33.6,69,96,52,0,96
326,2015-11-23,110.3124502617801,1.1635337147349113e-05,48.3,89.2,132,168,103,0,168
327,2015-11-24,108.6785654450262,1.3236830727574461e-05,29.9,49.2,88,135,102,0,135
328,2015-11-25,58.45516230366493,1.0120999650624508e-05,18.5,29.5,64,88,55,0,88
329,2015-11-26,104.05476963350786,8.846342475325356e-06,37.4,64.3,105,155,102,0,155
330,2015-11-27,81.9118219895288,1.3389352781902349e-05,21.7,37.4,71,105,80,0,105
331,2015-11-28,75.74476439790577,1.584061926805835e-05,19.2,45.9,66,126,73,0,126
332,2015-11-29,69.06703141361257,1.6777546073892917e-05,16.8,38.8,61,109,67,0,109
333,2015-11-30,85.95786387434555,1.5110686522840424e-05,19.0,44.0,66,122,84,0,122
334,2015-12-01,106.53851832460734,1.7485688706437243e-05,25.0,49.6,78,136,102,0,136
335,2015-12-02,88.96128795811518,1.7660000873438725e-05,29.2,47.7,87,131,87,0,131
336,2015-12-03,91.91464921465969,1.4402543890296096e-05,28.6,50.4,86,137,90,0,137
337,2015-12-04,92.72470680628273,1.6287293650100447e-05,23.9,41.8,76,116,91,0,116
338,2015-12-05,71.59734031413613,1.855335182111975e-05,17.8,33.2,63,95,69,0,95
339,2015-12-06,74.07983769633509,1.8694979910909253e-05,21.0,30.2,70,89,72,0,89
340,2015-12-07,72.59014136125654,1.3262249978164031e-05,32.1,48.0,93,132,70,0,132
341,2015-12-08,99.068,1.542662677963141e-05,23.9,42.0,76,117,99,0,117
342,2015-12-09,103.97416230366493,1.4478803825661631e-05,25.6,48.8,79,134,101,0,134
343,2015-12-10,94.48325654450262,1.6930070311817626e-05,25.1,39.4,78,110,94,0,110
344,2015-12-11,94.99242408376963,1.2670316184819635e-05,28.2,43.1,85,120,94,0,120
345,2015-12-12,81.29126178010472,1.5709885142807233e-05,24.1,45.2,76,125,80,0,125
346,2015-12-13,70.08661780104713,1.5324945410079485e-05,27.5,43.5,83,121,68,0,121
347,2015-12-14,85.74058115183246,1.0404258013800331e-05,31.4,52.8,91,143,84,0,143
348,2015-12-15,72.76311518324609,7.909415669490784e-06,32.5,49.9,94,136,70,0,136
349,2015-12-16,104.78597382198953,1.453327801554721e-05,26.5,48.9,81,134,102,0,134
350,2015-12-17,88.87142408376964,1.026262992401083e-05,35.4,68.8,100,158,87,0,158
351,2015-12-18,91.71313612565446,1.2899100358109879e-05,28.4,46.9,85,129,90,0,129
352,2015-12-19,59.669748691099485,1.2561369988645296e-05,30.4,42.8,89,119,56,0,119
353,2015-12-20,86.77768586387435,1.7071698401607125e-05,22.6,36.0,73,102,85,0,102
354,2015-12-21,81.49803141361257,1.5622729059306487e-05,19.4,46.9,66,129,80,0,129
355,2015-12-22,61.243308900523566,1.5688095030133637e-05,13.3,27.3,54,83,58,0,83
356,2015-12-23,76.43767015706807,1.587330116167351e-05,19.7,41.4,67,115,74,0,115
357,2015-12-24,65.30511518324607,1.5633623023844877e-05,14.2,78.7,55,163,63,0,163
358,2015-12-25,47.58420418848168,1.5448416892305005e-05,12.5,24.1,52,76,44,0,76
359,2015-12-26,37.146806282722515,1.5415732815093022e-05,18.9,27.6,65,84,35,0,84
360,2015-12-27,71.40834554973821,1.5731673071884007e-05,48.8,117.1,134,183,69,0,183
361,2015-12-28,55.45148691099477,1.1341184819634903e-05,38.1,92.8,107,170,52,0,170
362,2015-12-29,86.96968586387435,1.5731673071884007e-05,16.4,30.1,60,89,85,0,89
363,2015-12-30,62.549261780104715,1.5165158529129183e-05,14.4,23.599999999999998,56,75,60,0,75
364,2015-12-31,56.40748691099476,1.8586035898331733e-05,16.7,21.3,60,70,53,0,70
365,2016-01-01,66.16674345549738,1.2583160101318892e-05,41.3,51.0,115,139,64,0,139
366,2016-01-02,60.36716230366493,1.2920890470783475e-05,15.1,19.6,57,67,57,0,67
367,2016-01-03,76.58661256544502,1.5012636474801292e-05,21.6,34.9,71,99,74,0,99
368,2016-01-04,73.0610052356021,1.432628177133374e-05,18.5,37.1,64,105,71,0,105
369,2016-01-05,89.21887434554975,1.4740272076163856e-05,25.4,54.3,79,147,88,0,147
370,2016-01-06,77.84475916230367,7.297115541850792e-06,39.0,61.1,110,154,76,0,154
371,2016-01-07,76.77710994764399,1.6145665560310947e-05,21.1,32.7,70,94,74,0,94
372,2016-01-08,97.03058638743455,1.4053919556293126e-05,24.4,43.6,77,121,97,0,121
373,2016-01-09,60.50158638743456,1.7725369027862695e-05,16.4,28.1,60,85,57,0,85
374,2016-01-10,65.88813089005235,1.7180642414184645e-05,17.5,27.2,62,83,63,0,83
375,2016-01-11,91.71939267015708,1.597135339330946e-05,23.6,35.3,75,100,90,0,100
376,2016-01-12,83.93547120418849,1.2855522316359509e-05,22.1,46.4,72,128,82,0,128
377,2016-01-13,94.96789005235603,1.3955867324657176e-05,27.5,64.3,83,155,94,0,155
378,2016-01-14,92.11365968586388,1.535399598218185e-05,17.8,27.9,63,84,91,0,91
379,2016-01-15,57.067596858638744,1.3944973360118787e-05,18.4,29.7,64,88,54,0,88
380,2016-01-16,53.87768062827225,8.366984016071272e-06,41.4,44.2,115,122,50,0,122
381,2016-01-17,56.78998429319372,1.2528688095030132e-05,26.494262295081967,30.6,81,90,53,0,90
382,2016-01-18,74.88363874345549,1.1482815093021223e-05,35.40573770491803,41.8,100,116,72,0,116
383,2016-01-19,103.93886910994765,7.296272552623225e-06,66.9,91.8,157,170,101,0,170
384,2016-01-20,117.38093717277486,7.296207707298028e-06,82.6,109.7,165,179,104,0,179
385,2016-01-21,80.86245026178011,1.2430635863394183e-05,62.5,76.3,155,162,79,0,162
386,2016-01-22,82.7714502617801,1.0643936151628964e-05,33.3,59.2,95,153,81,0,153
387,2016-01-23,74.50289005235602,1.3073412525111364e-05,31.2,52.7,91,143,72,0,143
388,2016-01-24,51.460267015706805,1.1170503974146213e-05,22.4,32.4,72,93,48,0,93
389,2016-01-25,69.84830366492146,1.4544171980085595e-05,33.7,61.6,96,154,67,0,154
390,2016-01-26,65.26756544502618,1.555736090488252e-05,19.2,46.6,66,128,63,0,128
391,2016-01-27,73.28580104712042,1.635265962092759e-05,11.9,33.200675675675676,50,95,71,0,95
392,2016-01-28,83.958,1.68102301511049e-05,14.242307692307692,29.324999999999996,55,87,82,0,87
393,2016-01-29,75.84364397905759,1.7376744693859727e-05,18.3,33.0,64,95,73,0,95
394,2016-01-30,79.84562303664923,1.824830552886715e-05,22.1,40.2,72,113,78,0,113
395,2016-01-31,63.36483246073299,1.5731673071884007e-05,20.679,29.8,69,88,61,0,88
396,2016-02-01,76.53179057591625,1.789968119486418e-05,18.881,38.7,65,109,74,0,109
397,2016-02-02,74.87037172774869,1.67884400384313e-05,21.179,44.0,70,122,72,0,122
398,2016-02-03,70.58326701570681,1.2884575072058696e-05,31.2,49.1,91,134,68,0,134
399,2016-02-04,83.89692146596859,1.432628177133374e-05,31.768,48.5,92,133,82,0,133
400,2016-02-05,82.11308900523561,1.6211031531138087e-05,21.878,48.8,71,134,81,0,134
401,2016-02-06,51.801717277486915,1.735495458118613e-05,19.661,35.8,67,101,48,0,101
402,2016-02-07,72.09924607329843,1.844440562494541e-05,15.469,32.9,58,95,70,0,95
403,2016-02-08,73.64451832460733,1.9098076251200977e-05,20.858,59.7,69,153,71,0,153
404,2016-02-09,103.37462827225131,1.696275220543279e-05,24.95,48.9,78,134,101,0,134
405,2016-02-10,69.79523560209424,1.432628177133374e-05,26.547,52.3,81,142,67,0,142
406,2016-02-11,109.19749214659686,1.313878067953533e-05,41.118,85.1,115,166,103,0,166
407,2016-02-12,85.44068586387435,1.066572626430256e-05,28.3,44.0,85,122,84,0,122
408,2016-02-13,53.9014607329843,8.911710629749322e-06,31.0,44.8,91,124,50,0,124
409,2016-02-14,32.37882722513089,1.5502888898593765e-05,23.6,36.553125,75,103,30,0,103
410,2016-02-15,46.163842931937175,1.411275002183597e-05,18.0,41.728125,63,116,43,0,116
411,2016-02-16,93.90049738219896,1.4271809765044982e-05,40.578,50.9,113,139,93,0,139
412,2016-02-17,92.2105392670157,1.5012636474801292e-05,25.424,51.0,79,139,91,0,139
413,2016-02-18,89.17557068062828,1.372381430692637e-05,32.901,72.3,95,160,88,0,160
414,2016-02-19,91.607,1.610208751856057e-05,26.62,65.4,81,156,90,0,156
415,2016-02-20,59.03266492146597,1.6897386234605643e-05,16.733,58.8,61,153,56,0,153
416,2016-02-21,52.076821989528796,1.7224220455935015e-05,18.227,33.4,64,96,49,0,96
417,2016-02-22,57.840858638743455,1.5891459952834304e-05,11.0,22.5,46,73,54,0,73
418,2016-02-23,57.51242931937173,1.2429655428421695e-05,23.4,61.268,75,154,54,0,154
419,2016-02-24,73.59294764397906,1.1864121320639356e-05,43.9,66.4,121,157,71,0,157
420,2016-02-25,85.02639790575917,1.3351657349986897e-05,37.151,62.355,105,155,84,0,155
421,2016-02-26,74.19648691099478,1.3868711241156435e-05,36.0,51.2,102,140,72,0,140
422,2016-02-27,44.66438743455498,1.5176052493667568e-05,34.1,47.2,97,130,42,0,130
423,2016-02-28,28.779952879581153,1.6897386234605643e-05,13.9,22.3,55,72,26,0,72
424,2016-02-29,79.63059162303665,1.647249978164032e-05,24.4,43.5,77,121,78,0,121
425,2016-03-01,86.01543979057593,1.68102301511049e-05,20.994,54.9,70,149,85,0,149
426,2016-03-02,90.02017277486911,1.715885448510787e-05,22.388,50.4,72,137,89,0,137
427,2016-03-03,86.95692146596859,1.6189243602061314e-05,20.497,40.8,68,114,85,0,114
428,2016-03-04,101.96403664921466,1.7147960520569485e-05,19.681,52.2,67,142,101,0,142
429,2016-03-05,42.915350785340316,1.5987040352869247e-05,24.9,29.3,78,87,40,0,87
430,2016-03-06,62.661910994764405,1.4201321076076515e-05,16.4,44.39,60,123,60,0,123
431,2016-03-07,48.29888481675393,1.5192285352432528e-05,18.6,31.178,65,91,45,0,91
432,2016-03-08,101.12268586387435,1.476206218883745e-05,32.007,75.0,93,161,101,0,161
433,2016-03-09,92.7487382198953,1.4217335575159404e-05,21.8,29.5,71,88,91,0,91
434,2016-03-10,83.386,1.076377631234169e-05,62.622,92.2,155,170,82,0,170
435,2016-03-11,87.03702617801048,1.1003456633767141e-05,78.1,91.9,163,170,86,0,170
436,2016-03-12,74.31089005235602,1.8716770023582845e-05,84.4,95.9,166,172,72,0,172
437,2016-03-13,53.76002617801048,1.5350364660669052e-05,81.4,91.8,164,170,50,0,170
438,2016-03-14,48.401769633507854,1.5982247357847845e-05,49.451,48.3,135,132,45,0,135
439,2016-03-15,45.71325654450262,1.3204146650362478e-05,30.3,38.0,89,107,42,0,107
440,2016-03-16,52.634052356020945,1.5579151017556117e-05,26.0,33.6,80,96,49,0,96
441,2016-03-17,85.34180628272252,1.730048257489737e-05,40.275,59.8,113,153,84,0,153
442,2016-03-18,47.97671727748691,1.5799218272338194e-05,39.779,48.0,111,132,44,0,132
443,2016-03-19,36.570806282722515,1.774715695693947e-05,9.570022448621113,17.3,40,62,34,0,62
444,2016-03-20,44.101146596858634,1.8535193029958948e-05,13.3,20.7,54,69,42,0,69
