date,no2,o3,pm2.5,pm10,AQI_PM25,AQI_PM10,AQI_NO2,AQI_O3,AQI_day_max,value
2017-05-14,61.50865445026179,0.03912131775700935,14.6,28.1,56,85,58,33,85,0.0
2017-05-15,81.16134554973823,0.02974898598130841,17.9,36.2,63,103,80,25,103,0.0
2017-05-16,93.08292670157068,0.030005443925233646,34.6,42.8,98,119,93,25,119,0.0
2017-05-17,73.24073821989529,0.023524079439252336,26.7,36.8,81,104,71,19,104,0.0
2017-05-18,64.18590575916231,0.03152086915887851,16.4,35.2,60,100,62,26,100,0.0
2017-05-19,90.8602722513089,0.03744269158878504,30.9,28.1,90,85,89,31,90,0.0
2017-05-20,69.46680628272252,0.036696635514018694,15.0,35.47,57,100,67,31,100,0.0
2017-05-21,69.69910994764399,0.04306142523364486,19.8,33.9,67,97,67,36,97,0.0
2017-05-22,112.4101937172775,0.04641867757009346,25.4,44.865,79,124,103,39,124,0.0
2017-05-23,92.09889005235603,0.027720644859813084,23.6,40.0,75,112,91,23,112,0.0
2017-05-24,51.94039790575916,0.045369537383177574,25.7,37.3,79,105,48,38,105,0.0
2017-05-25,101.28640314136126,0.04557936448598131,30.8,39.588,90,111,101,38,111,0.0
2017-05-26,93.78884816753927,0.05290003738317757,24.4,40.9,77,114,93,44,114,0.0
2017-05-27,67.86596335078534,0.04520633644859813,23.237,35.975,74,102,65,38,102,0.0
2017-05-28,56.79574345549739,0.03958760280373832,30.5,25.4,90,79,53,33,90,0.0
2017-05-29,67.40586387434556,0.04138279906542056,23.1,35.099,74,99,65,35,99,0.0
2017-05-30,90.32331937172775,0.03203378504672897,18.9,25.6,65,79,89,27,89,0.0
2017-05-31,70.52243455497381,0.025319280373831774,17.6,44.8,63,124,68,21,124,0.0
2017-06-01,103.9576439790576,0.041592626168224296,21.7,39.3,71,110,101,35,110,0.0
2017-06-02,105.47562827225131,0.04506644859813084,56.6,90.473,152,169,102,38,169,0.0
2017-06-03,64.47753403141361,0.04038028504672897,41.8,29.029,116,87,62,34,116,0.0
2017-06-04,61.56848167539267,0.035087948598130844,18.0,25.0,63,78,58,30,78,0.0
2017-06-05,79.05884293193718,0.03511126635514018,14.8,27.1,57,83,78,30,83,0.0
2017-06-06,84.51297382198953,0.031031271028037384,17.2,29.7,62,88,83,26,88,0.0
2017-06-07,107.21339790575917,0.032103724299065425,21.2,36.3,70,103,102,27,103,0.0
2017-06-08,113.71464921465969,0.02970235981308411,21.598,29.1,71,87,103,25,103,0.0
2017-06-09,97.78457068062828,0.032476752336448596,20.036117021276596,37.132,68,105,97,27,105,0.0
2017-06-10,70.95975916230367,0.03434189252336449,18.8,31.6,65,92,68,29,92,0.0
2017-06-11,63.47447120418848,0.03681320560747663,16.1,27.3,59,83,61,31,83,0.0
2017-06-12,94.03792670157068,0.03284978037383177,18.1,31.243,64,91,94,27,94,0.0
2017-06-13,79.33270157068064,0.035530920560747664,20.0,27.2,68,83,78,30,83,0.0
2017-06-14,77.8715445026178,0.053039925233644855,25.2,37.256,78,105,76,45,105,0.0
2017-06-15,81.7451047120419,0.03926120093457944,29.3,41.2,87,115,80,33,115,0.0
2017-06-16,60.88108376963351,0.0341087523364486,18.1,58.898,64,153,57,29,153,0.0
2017-06-17,63.231403141361255,0.04847033177570094,19.8,30.824,67,90,61,41,90,0.0
2017-06-18,74.73419371727749,0.07593451869158878,25.265,110.633,79,179,72,100,179,0.0
2017-06-19,147.84526178010472,0.0800145140186916,36.8,61.523,104,154,110,111,154,0.0
2017-06-20,127.25434554973823,0.061013397196261684,67.9,63.0,157,155,106,54,157,0.0
2017-06-21,152.43601047120418,0.08700878971962617,36.1,56.664,102,152,111,129,152,0.0
2017-06-22,93.98235078534032,0.05718985981308412,33.8,62.564,96,155,93,48,155,0.0
2017-06-23,96.97301047120419,0.0340154953271028,19.5,31.895,67,92,96,29,96,0.0
2017-06-24,68.5736387434555,0.02697458878504673,17.1,31.0,62,91,66,22,91,0.0
2017-06-25,64.45575392670158,0.026671504672897195,14.6,31.232,56,91,62,22,91,0.0
2017-06-26,70.79203664921467,0.04252519626168224,12.965397259792729,43.815,53,121,68,36,121,0.0
2017-06-27,82.78020942408376,0.031427612149532706,27.2,44.457,83,123,81,26,123,0.0
2017-06-28,49.95505235602095,0.02651607476635514,17.0,35.099,61,99,46,22,99,0.0
2017-06-29,116.16334554973822,0.026788074766355138,22.9,29.3,74,87,104,22,104,0.0
2017-06-30,51.86229319371728,0.03135766822429907,14.2,32.657,55,94,48,26,94,0.0
2017-07-01,73.60271204188481,0.03632360747663551,15.7,29.607,58,88,71,31,88,0.0
2017-07-02,61.634869109947644,0.03872497196261682,13.8,90.213,55,169,58,32,169,0.0
2017-07-03,87.48460732984293,0.034551724299065424,17.1,27.523,62,83,86,29,86,0.0
2017-07-04,102.58259685863875,0.032220299065420566,22.9,27.2,74,83,101,27,101,0.0
2017-07-05,107.84597382198953,0.04429707943925234,21.4,38.8,70,109,102,37,109,0.0
2017-07-06,144.63606806282723,0.07236743925233645,26.306,40.3,81,113,109,90,113,0.0
2017-07-07,114.05984816753927,0.045299593457943925,19.3,30.015,66,89,103,38,103,0.0
2017-07-08,58.91000523560209,0.042431939252336445,20.4,30.0,68,89,55,36,89,0.0
2017-07-09,105.45910471204188,0.05276015420560747,21.1,36.524,70,103,102,44,103,0.0
2017-07-10,103.02192146596859,0.036836518691588785,17.4,33.27,62,95,101,31,101,0.0
2017-07-11,89.62040314136127,0.02641504672897196,22.4,42.6,72,118,88,22,118,0.0
2017-07-12,51.84176963350786,0.030518355140186918,13.082479149833128,34.49,53,98,48,25,98,0.0
2017-07-13,118.9009267015707,0.03979742990654206,19.4,33.3,66,95,104,33,104,0.0
2017-07-14,40.222581151832465,0.026671504672897195,14.0,26.757,55,82,38,22,82,0.0
2017-07-15,71.36453926701572,0.023034481308411216,20.1,31.6,68,92,69,19,92,0.0
2017-07-16,55.446979057591626,0.023034481308411216,18.7,21.057,65,70,52,19,70,0.0
2017-07-17,97.8661780104712,0.04110302803738318,19.4,32.049,66,93,97,35,97,0.0
2017-07-18,93.28769633507854,0.05068518691588785,23.0,58.3,74,152,93,42,152,0.0
2017-07-19,84.71498952879583,0.03867834579439252,32.3,67.4,93,157,83,32,157,0.0
2017-07-20,92.22930890052356,0.02723104672897196,17.7,32.8,63,94,91,23,94,0.0
2017-07-21,73.79146073298429,0.030168644859813087,15.8,30.624,59,90,71,25,90,0.0
2017-07-22,64.60695287958116,0.030463957943925233,14.0,31.8,55,92,62,25,92,0.0
2017-07-23,65.80276439790576,0.027347616822429907,22.5,26.1,73,80,63,23,80,0.0
2017-07-24,38.632000000000005,0.025762247663551403,13.170290567363429,40.79,53,114,36,21,114,0.0
2017-07-25,63.14621989528796,0.036113775700934575,19.3,38.348,66,108,61,31,108,0.0
2017-07-26,75.2503664921466,0.029212757009345797,19.4,38.557,66,108,73,25,108,0.0
2017-07-27,71.83515183246074,0.024363392523364485,19.7,35.7,67,101,69,20,101,0.0
2017-07-28,67.48396335078534,0.027394247663551405,18.4,30.629411764705882,64,90,65,23,90,0.0
2017-07-29,73.67881151832461,0.02709116355140187,18.6,31.032,65,91,71,23,91,0.0
2017-07-30,62.86041884816754,0.030844757009345792,13.4,29.358823529411765,54,87,60,25,87,0.0
2017-07-31,73.98070680628273,0.03007538785046729,13.221513894256104,28.723529411764705,53,86,71,25,86,0.0
2017-08-01,82.6220052356021,0.03282646728971962,13.22883151238363,32.7,53,94,81,27,94,0.0
2017-08-02,70.2275497382199,0.027907158878504673,17.0,25.1,61,78,68,23,78,0.0
2017-08-03,67.54103664921466,0.028490018691588785,18.5,114.9,64,182,65,24,182,0.0
2017-08-04,94.06796335078535,0.030355158878504675,22.8,61.6,74,154,94,25,154,0.0
2017-08-05,45.1573612565445,0.032057098130841115,15.5,22.31,58,72,42,27,72,0.0
2017-08-06,59.70604712041885,0.035927261682242986,13.6,22.691,54,73,56,30,73,0.0
2017-08-07,66.37351308900524,0.026694817757009347,21.6,29.7,71,88,64,22,88,0.0
2017-08-08,52.79275916230367,0.023034481308411216,26.1,36.5,80,103,49,19,103,0.0
2017-08-09,44.177246073298434,0.023733911214953274,13.28737245740383,21.874,53,71,42,19,71,0.0
2017-08-10,69.88260209424085,0.033246126168224296,26.4,40.4,81,113,67,28,113,0.0
2017-08-11,74.05154973821989,0.032803154205607477,30.5,44.1,90,122,72,27,122,0.0
2017-08-12,39.879382198952875,0.029306014018691588,13.309325311786404,16.383,54,60,37,25,60,0.0
2017-08-13,61.14649214659686,0.0408232570093458,15.1,27.366,57,83,58,34,83,0.0
2017-08-14,84.87494764397907,0.039191257009345795,22.0,28.6,72,86,83,33,86,0.0
2017-08-15,67.9315497382199,0.03576406542056075,18.6,28.791,65,86,65,30,86,0.0
2017-08-16,76.20761780104712,0.03198715420560748,21.7,32.7,71,94,74,26,94,0.0
2017-08-17,71.56104188481676,0.030961327102803738,16.1,27.166,59,83,69,25,83,0.0
2017-08-18,70.23356020942408,0.026461677570093458,20.2,43.3,68,120,68,22,120,0.0
2017-08-19,44.63735078534032,0.032336869158878505,13.36054863867908,23.299,54,74,42,27,74,0.0
2017-08-20,64.38666492146598,0.03305961214953271,15.8,26.349,59,81,62,28,81,0.0
2017-08-21,57.58878010471204,0.023034481308411216,18.8,31.7,65,92,54,19,92,0.0
2017-08-22,62.91974869109948,0.026391733644859812,30.4,38.3,89,108,60,22,108,0.0
2017-08-23,63.934575916230365,0.026858018691588784,51.7,58.489,141,152,61,22,152,0.0
2017-08-24,68.62119895287958,0.026111962616822432,26.3,30.6,81,90,66,22,90,0.0
2017-08-25,87.34742931937173,0.04212885514018692,23.0,36.875,74,104,86,36,104,0.0
2017-08-26,61.37998429319372,0.046931588785046725,23.5,49.948,75,136,58,39,136,0.0
2017-08-27,57.23356544502618,0.04380748130841121,42.1,57.881,117,152,54,36,152,0.0
2017-08-28,79.21780104712043,0.058262317757009345,46.3,53.27,127,145,78,49,145,0.0
2017-08-29,83.46360209424084,0.028723158878504674,26.9,36.3,82,103,82,24,103,0.0
2017-08-30,47.381052356020945,0.023244308411214953,22.7,28.008,73,84,44,19,84,0.0
2017-08-31,63.27461256544503,0.0298888738317757,27.1,70.7,83,159,61,25,159,0.0
2017-09-01,43.773722513089005,0.033828981308411214,19.9,33.8,67,96,41,28,96,0.0
2017-09-02,70.58627225130891,0.03485480841121496,20.2,33.4,68,96,68,29,96,0.0
2017-09-03,63.111497382198955,0.036650004672897196,19.9,24.6,67,77,61,31,77,0.0
2017-09-04,64.90534554973823,0.02858327570093458,20.3,31.6,68,92,62,24,92,0.0
2017-09-05,75.78731937172776,0.024829677570093456,20.1,24.3,68,77,73,20,77,0.0
2017-09-06,63.2166387434555,0.030658242990654203,19.9,39.773,67,111,61,25,111,0.0
2017-09-07,75.7217329842932,0.02674144859813084,23.9,42.215,76,117,73,22,117,0.0
2017-09-08,79.34496858638744,0.026391733644859812,19.6,35.0,67,99,78,22,99,0.0
2017-09-09,56.67158115183246,0.025575733644859815,13.514218619357106,17.8,54,63,53,21,63,0.0
2017-09-10,52.31038219895288,0.030355158878504675,13.52153623748463,19.2,54,66,49,25,66,0.0
2017-09-11,72.9879109947644,0.027790588785046727,16.6,29.1,60,87,70,23,87,0.0
2017-09-12,81.43495287958116,0.02953915887850467,17.4,26.6,62,81,80,25,81,0.0
2017-09-13,78.76120418848167,0.029795616822429906,15.4,25.132,58,78,77,25,78,0.0
2017-09-14,48.27410471204189,0.02842007476635514,13.550806709994731,15.4,54,58,45,24,58,0.0
2017-09-15,50.773371727748696,0.023034481308411216,14.2,18.7,55,65,47,19,65,0.0
2017-09-16,34.46538743455498,0.027370934579439253,16.8,20.6,61,69,32,23,69,0.0
2017-09-17,44.052837696335075,0.03110121495327103,14.6,15.8,56,59,42,26,59,0.0
2017-09-18,45.89198952879581,0.027324303738317755,22.2,20.5,72,69,42,23,72,0.0
2017-09-19,85.77662827225132,0.025109448598130843,25.6,35.0,79,99,84,21,99,0.0
2017-09-20,72.56385340314137,0.027975908339324226,22.9,32.657,74,94,70,23,94,0.0
2017-09-21,84.21783769633508,0.033759037383177565,22.9,32.0,74,93,83,28,93,0.0
2017-09-22,95.18642931937174,0.028303504672897196,22.9,39.3,74,110,95,24,110,0.0
2017-09-23,68.64182722513088,0.032220299065420566,30.2,37.8,89,106,66,27,106,0.0
2017-09-24,64.8426282722513,0.04219879906542056,46.7,51.8,129,141,62,36,141,0.0
2017-09-25,69.81501047120419,0.023034481308411216,46.3,55.933,127,151,67,19,151,0.0
2017-09-26,73.29756544502618,0.028699845794392526,53.9,64.7,146,156,71,24,156,0.0
2017-09-27,89.03213089005236,0.03639354672897196,61.0,72.8,154,160,88,31,160,0.0
2017-09-28,91.44153403141362,0.03163743925233645,22.3,45.8,72,126,90,26,126,0.0
2017-09-29,86.80296858638744,0.026453906542056073,28.2,38.3,85,108,85,22,108,0.0
2017-09-30,64.32183246073298,0.03131104205607477,18.927118644067797,27.1,65,83,62,26,83,0.0
2017-10-01,56.894879581151834,0.030868070093457944,17.801694915254238,38.965,63,109,53,25,109,0.0
2017-10-02,105.31431937172775,0.03173069626168224,24.0,45.5,76,126,102,26,126,0.0
2017-10-03,57.199785340314136,0.030658242990654203,20.7,28.1,69,85,54,25,85,0.0
2017-10-04,83.9873664921466,0.028490018691588785,19.3,62.7,66,155,82,24,155,0.0
2017-10-05,57.032492146596866,0.029717901869158878,13.704476690672756,21.674,54,71,54,25,71,0.0
2017-10-06,66.5397382198953,0.028863046728971962,23.8,31.1,76,91,64,24,91,0.0
2017-10-07,62.81749214659686,0.027137789719626167,16.7,18.5,60,64,60,23,64,0.0
2017-10-08,55.46786387434555,0.027207733644859813,27.6,35.0,84,99,52,23,99,0.0
2017-10-09,79.40126178010472,0.023034481308411216,24.5,41.6,77,116,78,19,116,0.0
2017-10-10,70.11579581151832,0.023407509345794393,21.3,41.1,70,115,68,19,115,0.0
2017-10-11,85.0143664921466,0.026920191588785045,19.0,31.0,66,91,84,22,91,0.0
2017-10-12,96.87051308900524,0.024340079439252336,22.8,78.1,74,163,96,20,163,0.0
2017-10-13,62.22497382198953,0.02361733644859813,22.8,36.2,74,103,60,19,103,0.0
2017-10-14,53.801732984293196,0.02312773831775701,24.8,36.9,78,104,50,19,104,0.0
2017-10-15,60.83451308900524,0.038351943925233646,38.5,54.0,108,147,57,32,147,0.0
2017-10-16,73.31516753926702,0.0357873785046729,45.045,60.933,124,154,71,30,154,0.0
2017-10-17,88.45870157068063,0.0354687476635514,27.0,98.4,82,173,87,30,173,0.0
2017-10-18,45.25849214659686,0.023034481308411216,48.5,101.4,133,175,42,19,175,0.0
2017-10-19,68.16404188481675,0.031497556074766356,42.6,58.4,118,152,66,26,152,0.0
2017-10-20,81.38426701570681,0.031614126168224295,22.6,38.5,73,108,80,26,108,0.0
2017-10-21,44.01067539267016,0.03532109345794393,18.9,33.8,65,96,42,30,96,0.0
2017-10-22,52.83732460732985,0.033316065420560745,16.5,21.0,60,70,49,28,70,0.0
2017-10-23,66.90285340314136,0.026205219626168223,22.8,35.2,74,100,64,22,100,0.0
2017-10-24,60.310314136125655,0.028629901869158876,23.3,30.7,75,90,57,24,90,0.0
2017-10-25,77.40254450261781,0.03217366822429907,28.1,58.173,85,152,76,27,152,0.0
2017-10-26,64.5669109947644,0.023034481308411216,34.2,47.2,97,130,62,19,130,0.0
2017-10-27,69.50647120418849,0.023384196261682245,39.3,76.3,110,162,67,19,162,0.0
2017-10-28,54.030675392670155,0.023034481308411216,22.5,33.4,73,96,51,19,96,0.0
2017-10-29,40.49362303664922,0.03163743925233645,13.880099525733357,27.3,55,83,38,26,83,0.0
2017-10-30,69.08442408376963,0.02457322429906542,36.8,70.82,104,159,67,20,159,0.0
2017-10-31,100.32343455497383,0.023034481308411216,31.1,48.7,91,134,100,19,134,0.0
2017-11-01,100.43272251308902,0.023034481308411216,32.4,79.1,93,163,100,19,163,0.0
2017-11-02,84.91885863874346,0.023034481308411216,50.967,67.0,139,157,83,19,157,0.0
2017-11-03,89.70598952879581,0.023034481308411216,182.8,178.7,233,229,88,19,233,0.0
2017-11-04,50.37868586387435,0.023034481308411216,56.2,53.4,151,145,47,19,151,0.0
2017-11-05,42.10523036649215,0.026788074766355138,68.3,72.8,158,160,40,22,160,0.0
2017-11-06,73.9028167539267,0.023034481308411216,44.4,66.7,123,157,71,19,157,0.0
2017-11-07,82.69788481675393,0.029445901869158877,25.6,38.3,79,108,81,25,108,0.0
2017-11-08,56.05911518324607,0.03308292523364486,25.1,37.5,78,106,53,28,106,0.0
2017-11-09,68.14004188481675,0.023034481308411216,28.7,49.9,86,136,66,19,136,0.0
2017-11-10,68.24729842931937,0.032127042056074764,16.1,37.6,59,106,66,27,106,0.0
2017-11-11,52.0345497382199,0.02402922429906542,27.6,39.2,84,110,49,20,110,0.0
2017-11-12,52.94876439790576,0.032663266355140184,24.5,35.4,77,100,49,27,100,0.0
2017-11-13,59.009036649214664,0.023034481308411216,26.217054263565895,48.7,81,134,56,19,134,0.0
2017-11-14,78.54249214659687,0.023034481308411216,31.94728682170543,51.6,93,141,77,19,141,0.0
2017-11-15,92.13714136125655,0.023034481308411216,37.2,52.9,105,144,91,19,144,0.0
2017-11-16,67.94267015706806,0.024852995327102802,26.7,39.5,81,111,65,20,111,0.0
2017-11-17,67.98643455497383,0.030331841121495326,42.854,57.035,119,152,65,25,152,0.0
2017-11-18,67.23738743455498,0.023034481308411216,19.5,38.9,67,109,65,19,109,0.0
2017-11-19,65.10473821989528,0.023034481308411216,30.7,42.1,90,117,63,19,117,0.0
2017-11-20,86.1580157068063,0.023034481308411216,21.4,42.5,70,118,85,19,118,0.0
2017-11-21,81.32512565445028,0.026391733644859812,28.5,44.0,85,122,80,22,122,0.0
2017-11-22,71.98397905759163,0.03804885981308411,22.3,41.1,72,115,69,32,115,0.0
2017-11-23,119.81506806282722,0.03648680373831776,23.1,41.4,74,115,104,31,115,0.0
2017-11-24,63.46950261780105,0.023034481308411216,56.3,72.0,151,160,61,19,160,0.0
2017-11-25,54.941643979057595,0.026997906542056076,54.7,68.2,148,158,51,22,158,0.0
2017-11-26,75.83992670157069,0.027953789719626167,25.6,41.3,79,115,73,23,115,0.0
2017-11-27,69.7423612565445,0.027277677570093455,18.6,17.2,65,62,67,23,67,0.0
2017-11-28,51.74092146596859,0.026508303738317758,14.6,19.633,56,67,48,22,67,0.0
2017-11-29,56.2761884816754,0.025482476635514017,14.106945687686633,27.2,55,83,53,21,83,0.0
2017-11-30,43.419842931937175,0.030005443925233646,14.114263305814159,30.3,55,89,41,25,89,0.0
2017-12-01,54.47403664921466,0.033129551401869156,14.9,27.974,57,84,51,28,84,0.0
2017-12-02,73.45251832460733,0.023034481308411216,43.1,50.8,120,138,71,19,138,0.0
2017-12-03,45.20028272251309,0.023034481308411216,20.5,25.8,69,80,42,19,80,0.0
2017-12-04,55.86604188481675,0.023034481308411216,15.0,44.2,57,122,52,19,122,0.0
2017-12-05,76.44675392670156,0.026345107476635512,16.838235294117645,37.5,61,106,74,22,106,0.0
2017-12-06,110.45819895287958,0.030821443925233647,18.8,33.2,65,95,103,25,103,0.0
2017-12-07,63.13294240837697,0.03007538785046729,16.8,35.6,61,101,61,25,101,0.0
2017-12-08,67.47624607329843,0.030425098130841124,15.924914675767917,23.9,59,76,65,25,76,0.0
2017-12-09,78.56838743455498,0.028699845794392526,30.4,55.8,89,151,77,24,151,0.0
2017-12-10,65.61875916230366,0.026158593457943927,21.7,34.9,71,99,63,22,99,0.0
2017-12-11,51.377089005235604,0.024549906542056073,19.58634812286689,24.4,67,77,48,20,77,0.0
2017-12-12,96.72616753926702,0.023034481308411216,40.0,51.5,112,140,96,19,140,0.0
2017-12-13,95.17194764397907,0.03413206542056075,23.5,31.0,75,91,95,29,95,0.0
2017-12-14,100.7699214659686,0.035344406542056075,25.4,47.6,79,131,100,30,131,0.0
2017-12-15,53.64639267015707,0.02429345327102804,14.9,27.2,57,83,50,20,83,0.0
2017-12-16,51.4062827225131,0.023034481308411216,19.6,28.9,67,86,48,19,86,0.0
2017-12-17,66.50565968586388,0.023360883177570093,22.3,33.4,72,96,64,19,96,0.0
2017-12-18,71.53023560209424,0.026453906542056073,44.8,58.4,124,152,69,22,152,0.0
2017-12-19,85.34154973821991,0.023034481308411216,47.1,67.9,130,157,84,19,157,0.0
2017-12-20,72.6959109947644,0.023034481308411216,36.1,46.7,102,129,70,19,129,0.0
2017-12-21,95.12305759162304,0.023034481308411216,33.5,37.6,96,106,95,19,106,0.0
2017-12-22,58.522968586387435,0.023034481308411216,26.2,41.0,80,115,55,19,115,0.0
2017-12-23,53.85639267015707,0.02641504672897196,15.6,28.1,58,85,50,22,85,0.0
2017-12-24,52.18461780104712,0.032010467289719624,16.2,21.1,59,70,49,27,70,0.0
2017-12-25,30.552130890052357,0.03308292523364486,27.5,36.2,83,103,28,28,103,0.0
2017-12-26,56.09166492146597,0.03419423831775701,14.30452137712981,26.1,56,80,53,29,80,0.0
2017-12-27,42.25738743455497,0.03394555140186916,20.0,15.8,68,59,40,28,68,0.0
2017-12-28,79.68677486910995,0.023034481308411216,27.3,46.1,83,127,78,19,127,0.0
2017-12-29,68.15307329842932,0.03529778037383178,19.8,43.4,67,120,66,30,120,0.0
2017-12-30,65.01703664921466,0.03706966355140187,24.9,52.1,78,142,63,31,142,0.0
2017-12-31,58.914549738219904,0.037699144859813086,15.0,29.2,57,87,55,31,87,0.0
2018-01-01,65.38039267015706,0.03522783644859813,15.0,26.0,57,80,63,30,80,0.0
2018-01-02,67.7753717277487,0.03239126635514019,23.4,55.7,75,151,65,27,151,0.0
2018-01-03,58.867811518324615,0.040496855140186916,20.8,53.2,69,145,55,34,145,0.0
2018-01-04,72.06197905759163,0.0357873785046729,18.8,42.215,65,117,70,30,117,0.0
2018-01-05,78.11791623036649,0.03326943925233645,24.5,41.1,77,115,77,28,115,0.0
2018-01-06,51.64894240837696,0.024899621495327103,27.1,36.4,83,103,48,20,103,0.0
2018-01-07,26.040596858638747,0.026578247663551404,14.39233279466011,49.7,56,136,25,22,136,0.0
2018-01-08,52.93339267015707,0.023034481308411216,25.1,36.3,78,103,49,19,103,0.0
2018-01-09,79.2818167539267,0.023034481308411216,36.1,53.9,102,146,78,19,146,0.0
2018-01-10,88.12542931937173,0.027067845794392524,32.9,51.8,95,141,87,23,141,0.0
2018-01-11,49.47438219895288,0.023034481308411216,30.8,33.4,90,96,46,19,96,0.0
2018-01-12,72.35932460732985,0.025202705607476637,33.3,45.0,95,124,70,21,124,0.0
2018-01-13,49.81606282722513,0.023034481308411216,31.9,40.1,92,112,46,19,112,0.0
2018-01-14,67.87857591623036,0.023034481308411216,38.8,50.0,109,137,65,19,137,0.0
